Артикул ВБ	Название	Ноябрь 2024|Заказы	Ноябрь 2024|Выручка	Ноябрь 2024|Маржа	Декабрь 2024|Заказы	Декабрь 2024|Выручка	Декабрь 2024|Маржа	Январь 2025|Заказы	Январь 2025|Выручка	Январь 2025|Маржа	Февраль 2025|Заказы	Февраль 2025|Выручка	Февраль 2025|Маржа	Март 2025|Заказы	Март 2025|Выручка	Март 2025|Маржа	Апрель 2025|Заказы	Апрель 2025|Выручка	Апрель 2025|Маржа	Май 2025|Заказы	Май 2025|Выручка	Май 2025|Маржа	Июнь 2025|Заказы	Июнь 2025|Выручка	Июнь 2025|Маржа	Июль 2025|Заказы	Июль 2025|Выручка	Июль 2025|Маржа	Август 2025|Заказы	Август 2025|Выручка	Август 2025|Маржа	Сентябрь 2025|Заказы	Сентябрь 2025|Выручка	Сентябрь 2025|Маржа	Октябрь 2025|Заказы	Октябрь 2025|Выручка	Октябрь 2025|Маржа	Ноябрь 2025|Заказы	Ноябрь 2025|Выручка	Ноябрь 2025|Маржа	Декабрь 2025|Заказы	Декабрь 2025|Выручка	Декабрь 2025|Маржа	Январь 2026|Заказы	Январь 2026|Выручка	Январь 2026|Маржа	Февраль 2026|Заказы	Февраль 2026|Выручка	Февраль 2026|Маржа	Март 2026|Заказы	Март 2026|Выручка	Март 2026|Маржа	Апрель 2026|Заказы	Апрель 2026|Выручка	Апрель 2026|Маржа	Май 2026|Заказы	Май 2026|Выручка	Май 2026|Маржа	Июнь 2026|Заказы	Июнь 2026|Выручка	Июнь 2026|Маржа	Итого|Заказы	Итого|Выручка	Итого|Маржа
210575566	LEBELAGE - Dr. Peptide Derma Eye Cream [40ml]					26665.89	9819.14		58923.31	17103.55		1174.91	395.69											13681.39	6966.98		14904.16	6921.19		7260.90	1903.58		1200.25	179.01		5430.26	2356.91		10111.75	4065.98		6331.33	20.14	5	10325.52	4115.94	28	9375.52	2826.35	31	5465.52	606.59	23	6968.68	2320.59	23	7243.42	3013.35	17	4312.89	1723.87	127	189375.70	64338.86
212720615	ISNTREE - Onion Newpair Gel Cream [50ml]					7758.34	2017.25		12769.58	2753.30		22562.78	3903.57		31472.12	4219.85		25750.86	3480.41		18881.14	2858.71		13328.52	2189.67		5452.14	469.65		6923.12	672.48		5358.06	434.11		5176.03	1386.92		4538.44	-401.81		2027.55	-519.43	1	8595.37	1019.47	5	4005.38	-1029.82	2	6001.08	929.83	2	1195.68	-79.87	3	4121.00	318.05	2	882.04	-377.80	15	186799.23	24244.54
212753217	JIGOTT - Collagen Healing Cream [100ml]																																						441.99	168.51		39958.07	14170.20	16	35908.93	11100.96	117	47977.11	16718.89	50	21999.30	7819.74	28	15849.83	6006.64	33	12418.54	4804.20	33	11777.30	4252.98	277	186331.07	65042.12
165299450	Masil 8 Seconds Salon Hair Mask Stick Pouch 8 ml 5шт					15249.18	15034.75		27750.03	24860.91		52037.63	46747.24		62969.21	56159.86		26121.28	23267.67		631.76	550.79		465.52	403.76		465.49	403.66		233.36	203.98											208.31	186.10																				186131.77	167818.72
154159632	Baking Powder BB Deep Cleansing Foam 3в1 30					2027.44	625.81		9539.42	2906.44		23216.66	8142.55		9754.15	2518.86		-4.11	-4.11					8761.16	3102.43		16049.36	7384.40		17575.32	5508.42		11056.58	2450.93		3940.95	326.43		3649.58	-2390.50		867.17	-7062.01	18	-1397.61	-4139.15	151	9092.85	-10776.66	124	35975.21	9951.40	64	12443.02	3076.52	51	11007.02	2891.13	34	10873.99	3951.79	442	184428.16	28464.68
199427475	Dr.Jart_Teatreatment_Toner								1179.81	452.05																	18039.30	5727.88		49131.52	12109.63		36110.38	9304.79		29662.38	7328.39		47824.61	14444.44		12171.02	4814.62		-0.38	-0.38		-0.25	-0.25		-1.08	-1.08				5	-2585.49	-2585.49	39	-12809.19	-31669.40	44	178722.63	19925.20
102256288	hot /3х3/					137046.14	9803.28		25105.91	-7278.89		6253.85	-1062.78		1343.77	-973.40		-3.35	-3.35								272.09	-61.47		168.03	-168.52					235.82	-93.70					7519.30	-6034.34							1	195.03	-132.70										1	178136.59	-6005.87
555208894	dm7dm3-50																																						8482.59	4064.13		136875.78	10078.24	3	31473.62	-17840.27	5	207.61	-2123.49	2	201.60	-397.57										10	177241.20	-6218.96
551600265	CELIMAX JI WOO GAE CICA BHA BLEMISH TONER PAD_10EA [30ml]																																			1431.78	819.01		17735.59	11307.20		23257.69	12306.17	14	98863.03	49436.29	35	18437.52	8647.17	1	887.94	615.56					-1.36	-1.36	44	9212.96	5173.00	94	169825.15	88303.04
555134309	dm7dm11-45																																			-2689.02	-2689.02		19913.22	9073.54		142497.67	34278.70	2	8553.04	-2481.90	1	601.83	89.59		-360.42	-360.42										3	168516.32	37910.49
180711041	Petitfee EGF																							16757.15	7501.17		12319.70	5063.88		13997.07	4624.38		4645.65	1550.90		5432.00	1817.88		14839.70	5043.94		15851.33	4985.58	4	18332.05	4542.69	31	19155.47	4304.04	26	22738.53	6303.51	13	10220.80	2962.36	13	7048.59	1868.00	7	5621.69	1506.83	94	166959.73	52075.16
551447345	CELIMAX PORE+DARK SPOT BRIGHTENING CREAM [35ml]																																						73360.98	39076.81		1521.84	723.12	5	38090.03	15827.71	11	22538.50	8978.43	5	3525.68	1097.37	6	9950.58	4322.76	9	6619.89	2604.39	5	2335.46	761.65	41	157942.96	73392.24
207818642	LEBELAGE - Dr. Hyaluronic Derma Eye Cream [40ml]					8882.23	3394.05		45814.61	14751.28		2025.67	664.77											8085.82	3715.94		10331.98	4308.86		6029.92	573.31		3883.33	692.29		4097.70	1300.61		9864.57	2928.11		12966.32	1691.45	2	6068.00	2089.15	36	9698.13	2856.54	39	10364.31	3175.29	29	8984.94	2946.72	19	5051.59	1556.03	10	2812.33	1064.51	135	154961.45	47708.91
190158097	MASIL 5 PROBIOTICS SCALP SCALING SHAMPOO 300ml					659.87	653.49		4747.50	4364.40		14479.57	13366.15		45320.81	41871.91		34658.10	32031.86		42261.63	39258.79		8723.50	8121.86								-107.29	-107.29		620.31	570.59																										151364.00	140131.76
551472457	CELIMAX THE REAL NONI ENERGY AMPOULE_30ML (NEW) [30ml]																																						59263.21	20951.08		14930.86	3816.41	2	10050.11	1772.92	9	10372.81	2074.68	5	6594.43	1100.28	1	-808.17	-808.17	30	16592.87	3024.43	17	29749.25	6170.27	64	146745.37	38101.90
165008990	FARMSTAY OIL-FREE UV DEFENCE SUN CREAM 70ml					959.59	948.06		4471.32	4071.84		6478.57	5941.22		26004.42	23867.97		27973.18	25603.83		61696.07	57035.14		15466.10	14248.38		692.01	616.87																																			143741.26	132333.31
207798999	ISNTREE - Hyaluronic Acid Aqua Gel Cream [100ml]					7642.25	7564.54		18984.98	17468.42		14376.62	13313.59		20074.73	18571.03		21110.18	19543.90		29735.09	27695.69		25164.50	23441.73																																						137088.35	127598.90
190158096	MASIL 5 PROBIOTICS COLOR RADIANCE SHAMPOO 300ml					1975.15	1954.27		13643.53	12564.50		50869.72	47034.73		70099.61	64776.10		-30.68	-30.68																																												136557.33	126298.92
309883504	ELIZAVECCA - Glutinous Ultra Escargot Renewal Grow								22907.44	21177.87		57839.17	53608.07		49515.32	45875.10		2771.75	2570.03																	1063.74	968.71		1104.86	1009.91																							135202.28	125209.69
551392965	CELIMAX DUAL BARRIER SKIN WEARABLE CREAM [50ml]																																						58370.40	23433.65		10572.68	3287.01	2	27257.98	7474.84	5	4937.24	765.51	4	6653.40	1447.05	3	3612.86	482.62	13	14399.71	4047.74	7	8227.54	2040.11	34	134031.81	42978.53
664171647	PETITFEE - MASK 6																																									1941.69	-46.85	22	60416.25	17162.47	54	62184.17	15911.10		7658.33	1869.91		-0.34	-0.34							76	132200.10	34896.29
165008074	LEBELAGE - High Protection Daily No Sebum Sun Cream SPF50+ PA++ [30ml]					592.16	585.43		1320.02	1193.66		3248.45	2955.66		18892.05	17137.88		33593.47	30655.60		17417.02	15628.68		11777.20	10538.62		4936.48	4381.79		1446.28	1250.39		2893.93	2601.97		4065.66	3707.16		2438.04	2225.93		1546.01	1392.44	5	2121.46	1934.69	31	6326.84	5755.11	65	12465.82	11421.93	16	4559.23	4145.70		242.21	222.62				117	129882.33	117735.26
190158095	MASIL 5 PROBIOTICS APPLE VINEGAR SHAMPOO 300ml					3288.88	3254.27		11511.32	10600.82		13801.34	12759.02		45069.32	41680.98		55035.17	50883.84											-0.08	-0.08																																128705.95	119178.85
608837066	DEOPROCE SHAMPOO - BLACK GARLIC[600ml] без колпачка																																									2317.45	763.13	8	17449.02	5561.97	40	17207.07	3504.24	55	27377.18	8050.34	44	23925.34	7531.28	42	19946.11	5861.37	30	18814.94	5783.73	219	127037.11	37056.06
214312259	SKIN1004 - Zombie Beauty Bloody Peel [30ml]																										-272.61	-272.61		41557.56	37631.20		44441.47	40704.05		38711.23	35537.10		1345.06	1218.26		-0.25	-0.25		-0.14	-0.14					-0.24	-0.24		-0.29	-0.29								125781.79	114817.08
212713617	JMSOLUTION - Black Cocoon Home Esthetic Eye Patch [60ea]					754.03	746.40		28753.58	26494.07		1602.82	1477.44								851.55	788.22		15865.10	14646.48		7432.19	6786.06		11528.02	10334.82		6172.98	5605.58		4360.52	3983.32		6416.52	5793.27		8618.99	7799.70	4	16061.32	14491.45	25	14921.80	13438.73		1246.10	1142.92		-0.20	-0.20							29	124585.32	113528.26
608841921	DEOPROCE SHAMPOO - BLACK GARLIC[200ml]																																									2109.97	855.52	7	14095.55	5637.95	65	18860.42	6064.84	87	30180.86	10103.19	62	23014.58	8489.35	52	16854.05	6248.95	45	17580.82	6741.49	318	122696.25	44141.29
165008162	LEBELAGE - High Protection Extreme Sun Cream SPF50+ PA++ [30ml]								2630.91	2390.46		2893.83	2658.99		9999.41	9156.79		25332.85	23093.90		22272.21	19617.41		26286.70	22837.20		8235.81	7077.75		3228.05	2792.39		3102.71	2765.07		1121.48	979.05		2003.62	1830.46		2213.89	1894.34	1	2009.93	1785.71	45	5809.13	5235.45	22	4093.11	3699.99										68	121233.64	107814.96
152498365	KSFTsitSocket					81048.59	-66736.98		38116.58	-35472.02		1809.71	-1475.53																																																		120974.88	-103684.53
206058262	ELIZAVECCA_galactomyces_Ample					1460.98	430.44		-6642.11	-12316.72		11934.64	3392.86		23849.56	6270.70		14656.10	3895.35		21950.57	6140.99		18856.28	4686.33		2700.07	423.83		6641.53	1504.92		3779.92	936.75		2164.56	454.80		2812.39	1080.57		1694.38	518.43		2656.97	861.82	3	1315.44	145.99	4	4039.92	1137.08	5	3134.63	814.21	4	995.21	-157.19	4	2432.51	690.08	20	120433.55	20911.24
236825103	JMSOLUTION-Marine Luminous Pearl Deep Moisture Mask Pearl [1/2/3]*[10ea]					5856.16	2372.95																							7024.46	2989.02		6813.02	3239.30		10613.28	4591.45		9383.48	3457.43		17875.66	-3622.15	4	26797.10	8975.43	16	17029.15	5614.02	12	6638.31	1681.60	6	4955.16	1463.46	7	3349.55	869.81	1	1989.68	509.87	46	118325.01	32142.19
611747838	Collagen_Enough_Moisture_Foundation_23																																									5608.79	-2484.93	22	15068.89	5580.55	53	37723.94	13393.15	41	19460.36	6127.59	17	7417.05	2474.60	23	10692.95	3703.76	61	20710.35	7500.50	217	116682.33	36295.22
190158093	MASIL 5SALON NO YELLOW SHAMPOO 300ml					1324.70	1310.52		4477.65	4120.27		7758.47	7177.98		17453.90	16110.80		16917.63	15625.67		26384.05	24451.86		20716.13	19135.05		15594.00	14266.22																																			110626.53	102198.37
290714563	X7 plus					88598.01	-1899.75		19143.35	-1581.91																																																					107741.36	-3481.66
608624295	DEOPROCE SHAMPOO - BLACK GARLIC[600ml] с колпачком																																									2021.49	711.44	3	13586.30	4038.89	33	14991.44	3365.14	42	24166.11	5771.67	33	18063.84	5123.76	33	15885.41	4684.81	25	18697.31	5759.85	169	107411.90	29455.56
551482493	CELIMAX PORE+DARK SPOT BRIGHTENING SERUM_30ml [30ml]																																						44840.16	20491.25		12220.62	4524.33	1	7928.46	2796.62	10	13718.31	4358.40	9	10343.39	3558.72	3	5192.72	1778.85	7	8058.43	2975.49	5	3717.00	1173.11	35	106019.09	41656.77
240577928	Робот мойщик окон sBot w120																	106047.84	24238.38		-1072.53	-1072.53		-873.30	-873.30																																						104102.01	22292.55
102254770	hot /2х2/					92811.89	26416.82		5352.70	154.89		1060.35	161.79		290.28	59.99		260.34	31.62		828.25	140.46					279.08	45.80		173.22	-56.99		632.64	-48.87		1364.93	30.09																										103053.68	26935.60
338340351	MASIL_big_box2														88129.23	81657.16		13578.43	12571.18																																												101707.66	94228.34
555213580	dm7dm5-50																																						12175.98	3953.33		76752.40	11374.63		8657.31	-6914.43	1	663.07	85.06		-546.58	-546.58		-30.36	-30.36	1	449.19	-130.76				2	98121.01	7790.89
195286369	Rosa 10m multi					73765.67	44433.06		10899.32	4633.62		5528.46	2979.51		243.03	130.89		199.89	87.60											238.07	10.36		412.28	199.37		5127.59	2218.93		471.60	56.25										1	169.50	65.74										1	97055.41	54815.33
214311963	SKIN1004 - Madagascar Centella Ampoule [30ml]					1769.99	466.35		8468.97	1771.30																	-34.92	-34.92		5291.74	2108.25		4065.17	404.59		-6122.60	-9784.15		2389.53	-1232.47		-1091.11	-6842.61	2	7904.72	3775.65	13	9195.04	4024.40	25	21859.91	10552.80	20	20354.87	11039.62	10	9413.00	4761.32	12	11057.06	5444.18	82	94521.37	26454.31
102255837	hot /3х2/					47614.67	3915.20		1764.91	-1588.67		1289.38	-108.41		438.73	-131.38		398.07	-167.48		1078.07	-48.84		950.06	-180.74		964.85	-450.21		238.79	-45.40					9675.12	-2676.16		24486.63	-13814.57		1246.47	-1237.41																				90145.75	-16534.07
551518955	CELIMAX THE REAL NONI MOISTURE BALANCING TONER (NEW) [150ml]																																						48404.39	21315.38		5441.93	1873.37	4	9401.53	3196.73	7	11753.92	3772.09	4	3824.89	1166.97	2	3988.00	1324.92	4	2467.28	702.43	1	2578.58	826.82	22	87860.52	34178.71
214304848	DEOPROCE - SNAIL GALAC REVITAL TONER [130ml]					2874.93	2845.39		4771.98	4390.45		10420.00	9627.10		21124.90	19545.09		21325.32	19725.77		15568.60	14424.38		894.63	827.86																																						76980.36	71386.04
868761530	LANEIGE LIP SLEEPING MASK-BERRY [3g]																																																		-137.50	-137.50	85	5331.16	-8972.85	200	28182.73	-2967.27	183	38703.50	4624.63	468	72079.89	-7452.99
664171648	PETITFEE - MASK 5																																									636.81	-664.61	26	28522.96	3541.88	38	42330.73	4597.08		-0.34	-0.34		-0.34	-0.34							64	71489.82	7473.67
212889025	Enoughcollagenwhiteningcovertip01																																									484.42	-109.87		796.53	206.80	18	-4782.99	-7129.73	29	-5215.42	-13754.69	47	6318.81	-7679.60	143	35714.07	4726.34	120	37248.76	7080.08	357	70564.18	-16660.67
207817787	ISNTREE - Chestnut AHA 8% Clear Essence [100ml]					3339.98	904.20		3504.37	822.91		10093.31	2722.11		13756.92	3112.29		9494.01	2152.57		2633.74	652.29		5408.30	1406.45					2610.30	575.77		2631.47	619.14		2642.69	627.07		2416.76	1030.28		1719.59	-1673.61		2968.48	925.20	3	-899.05	-1569.60	6	2287.23	-2427.48	5	2791.97	92.42	4	2048.37	-629.65		942.63	277.54	18	70391.07	9619.90
165009038	FARMSTAY ALOEVERA PERFECT SUN CREAM 70g					649.23	642.04		2177.57	1983.55		7243.94	6644.16		15381.00	14090.23		17776.29	16258.01		7453.52	6839.02		2990.16	2708.29		6715.62	5989.12		3610.41	3183.87		1118.73	999.10		735.75	652.24		574.74	521.43		2447.08	2213.36		1229.12	1096.04		265.35	238.28														70368.51	64058.74
212714292	JMSOLUTION - Honey Luminous Royal Propolis Eye Patch Black [60ea]					731.19	723.91		24074.68	22154.75		20082.59	18538.52		24050.06	22231.44		-9.73	-9.73																																												68928.79	63638.89
214305394	DEOPROCE - YUJA VITA CARE 10 OIL TONER [120ml]								2541.22	2334.57		7242.24	6663.62		15599.21	14434.65		17480.89	16188.63		14661.05	13593.54		9066.45	8387.57		870.27	796.77																	-0.15	-0.15																	67461.18	62399.20
248930918	SOME BY MI - Clear Spot Patch [18pcs]					26304.44	26002.15		40215.24	36701.30																																																					66519.68	62703.45
276234187	JMSOLUTION - Mask Pack Black [5pcs]					3554.73	1830.71		7955.80	3541.27		16088.54	7442.34		31336.00	7954.92		5476.82	541.57		253.47	38.45																				-0.04	-0.04																				64665.32	21349.22
102258636	white /3х2/					4589.15	213.65		1090.94	-601.81								276.09	-1.08					255.28	-31.31											4988.21	-1036.03		48856.63	-26088.01		3900.93	-1926.14		451.30	-99.07																	64408.53	-29569.80
195289584	MASIL 9 PROTEIN PERFUME SILK BALM 20ML (SWEET LOVE) [20ml]					4197.17	4146.70		-17572.73	-18371.76		6744.77	6157.18		24266.93	22133.32		30793.85	28093.74		11412.75	10224.26		3284.63	2928.67					-0.10	-0.10		290.32	259.52																													63417.59	55571.53
212889027	Enoughcollagenwhiteningcovertip								-220.75	-220.75																																-1463.55	-1754.04		2113.00	949.01	19	-2496.75	-6609.77	60	2692.04	-10313.18	65	8909.87	-6322.51	102	22872.64	-333.27	74	30227.32	11286.13	320	62633.82	-13318.38
551490295	CELIMAX PORE+DARK SPOT BRIGHTENING SERUM_10ml [10ml]																																			1102.19	10.29		34169.26	2513.60		12562.78	-819.82				1	-14.08	-14.08	36	7174.92	-1836.64	9	2426.27	-828.42	4	570.64	-863.94	19	4052.14	-610.29	69	62044.12	-2449.30
663654300	videokamera4gneww																																									11831.43	6513.17		-471.87	-471.87	17	34619.39	2382.97	3	10953.26	-569.76	1	-1919.49	-1932.57	3	5689.25	-1192.59	2	1132.40	-1150.73	26	61834.37	3578.62
207818000	ISNTREE - Chestnut AHA 8% Clear Essence Sample [20ml]					275.64	112.78		5025.87	1499.87		11271.60	4268.35		10289.99	2800.53		6493.84	1736.45		2372.40	687.22		1782.55	648.86		1574.48	428.75		1478.94	332.24		1054.63	300.25		893.10	157.42		4702.83	1435.20		-1537.52	-4110.88	1	2724.26	714.19	29	3029.60	-1099.37	24	3161.08	-614.59	11	2305.87	288.25	16	3308.30	765.59	17	822.13	-614.40	98	61029.59	9736.71
214312149	SKIN1004 - Madagascar Centella Hyalu-Cica Sleeping Pack [30ml]								323.59	-71.83		522.29	127.09														-123.06	-123.06		3930.73	90.59		11242.72	4083.55		13977.24	5884.88		5816.54	1650.89		4517.83	1972.00	4	5898.02	2535.54	5	2608.59	542.07	4	2362.26	245.64	5	3119.00	1017.86	6	1650.52	-22.53	7	4260.61	1371.01	31	60106.88	19303.70
212713941	JMSOLUTION - Golden Cocoon Home Esthetic Eye Patch [60ea]					754.29	746.83		3677.77	3362.85														30468.07	28049.38		25068.78	22916.85		-0.09	-0.09																																59968.82	55075.82
102258255	white /2х2/					52543.01	13648.18		1319.60	-720.53		192.26	-34.81					125.95	-104.19		261.43	29.87		-267.20	-267.20								1591.72	31.23		3010.21	-98.80		16.47	-203.35																							58793.45	12280.40
555212357	dm7dm5-45																																			-4481.70	-4481.70		3986.17	1703.40		48784.58	597.84	1	3947.39	-8377.10	2	601.14	-438.22													3	52837.58	-10995.78
214305187	DEOPROCE - SPECIAL WATER PLUS CREAM [100g]					2505.91	2479.81		46683.78	42998.17		1787.20	1650.98																																																		50976.89	47128.96
212885317	JMSOLUTION - Honey Luminous Royal Propolis Toner XL Black [600ml]					2933.35	2902.25		16580.10	15263.91		21054.81	19419.97		10405.39	9613.54		-4.55	-4.55																																												50969.10	47195.12
214301375	DEOPROCE - BIOME ROYAL PROPOLIS TONER [150ml]					1054.05	1041.48		5281.40	4837.74		9488.29	8755.95		20049.71	18473.11		11720.69	10817.89																																												47594.14	43926.17
190314522	СГ-Синяя					2698.85	1426.37		1432.80	679.51					746.16	371.24		1486.62	738.57								654.91	283.95											2099.77	947.78		36333.48	9822.41		243.50	-1178.14																	45696.09	13091.69
214301052	DEOPROCE - AC CICA CALMING BOOSTING TONER [150ml]								2687.86	1002.99		3478.99	1443.84		5032.72	2003.85		5580.25	2219.34		4463.54	1775.68		2104.04	766.99		1469.80	447.14		1470.45	457.81		2458.99	786.16		2827.72	805.80		1257.42	264.14		1372.26	374.65		3063.80	733.62	6	1458.63	143.41	6	2426.06	457.52	7	2921.34	615.98							19	44073.87	14298.92
308308562	JMSOLUTION - Mask Pack Disney9								36980.28	12658.30		5254.23	1833.87																																																		42234.51	14492.17
240577927	Робот мойщик окон sBot w100					4705.17	1743.47											36982.37	10818.42																																												41687.54	12561.89
214304289	DEOPROCE - REAL FRESH VEGAN CALMING TONER [200ml]								1012.39	393.96					5227.88	2138.78		5732.58	2339.50		2084.32	850.44		1038.87	416.40		1443.44	509.36		1431.24	496.71		1445.04	513.35		947.15	325.05		2699.06	836.43		2917.84	752.80		4846.48	1137.15	17	4515.47	873.58	8	4190.23	867.72		-122.00	-122.00							25	39409.99	12329.23
214301295	DEOPROCE - ALOE VERA OASIS SOOTHING TONER [150ml]					495.51	490.10		1398.05	1273.04		5280.44	4851.13		9298.05	8563.40		6573.90	6034.39		12069.46	11127.40		3711.15	3407.97								-0.15	-0.15																													38826.41	35747.28
165007944	LEBELAGE - High Protection Long Lasting Sun Cream SPF50+ PA+++ [30ml]					865.54	855.61		1790.13	1632.07		6865.23	6283.77		20378.73	18681.83		6602.69	6059.36					285.68	253.16																																						36788.00	33765.80
195286367	Rosa 10m white					31636.54	17371.83		-133.65	-571.88		54.23	-55.44		92.54	-16.83		-0.56	-0.56					657.24	214.52		2123.85	562.30		152.71	41.69								163.61	63.06							1	169.57	62.97													1	34916.08	17671.66
555151552	dm7dm11-65																																						11254.77	5828.98		21200.62	8374.26		982.72	28.60																	33438.11	14231.84
315688951	Триммер Золото								679.47	293.69		9601.14	3972.50		3542.58	1324.65		2767.21	915.69		5375.78	2022.94		8174.52	3326.33		1250.49	505.70		492.76	116.77					956.70	216.54		-496.47	-1612.99		510.83	-595.29										2	-1896.09	-2632.88	2	412.41	46.29	2	405.64	42.14	6	31776.97	7942.08
239180805	Коврик массажный белый v1					6625.39	282.43		21758.60	-3077.73		391.55	-242.29		178.34	-453.70																																															28953.88	-3491.29
214304435	DEOPROCE - RELAXING CARE MINK OIL CREAM [100g]					15284.76	15127.93		13597.54	12531.30																																																					28882.30	27659.23
214301558	DEOPROCE - CLEANBELLO COLLAGEN ESSENTIAL MOISTURE SKIN [260ml]								935.80	851.24		4504.26	4156.22		11204.94	10296.60		4623.54	4261.52		2935.27	2704.17		4219.42	3867.27																																						28423.23	26137.02
